9314	marmelo	o marmelo	/mɐɾ.'mɛ.lu/	/maɾ.'me.lu/	sm		quince	/kwɪns/	/kwɪns/	n			membrillo						
9315	dióspiro	o dióspiro	/di.'ɔʃ.pi.ɾu/	/djɔʃ.'pi.ɾu/	sm		persimmon	/pərˈsɪmən/	/pəˈsɪmən/	n			caqui						
9316	pera	a pera	/ˈpe.ɾɐ/	/ˈpe.ɾɐ/	sf		pear	/pɛr/	/pɛər/	n			pera						
9317	anona	a anona	/ɐ.'no.nɐ/	/ɐ.'no.na/	sf		custard apple	/ˈkʌstərd ˈæpl̩/	/ˈkʌstəd ˈæpl̩/	n			chirimoya						
9318	castanha	a castanha	/kɐʃ.ˈtɐ.ɲɐ/	/kɐʃ.ˈtɐ.ɲɐ/	sf		chestnut	/ˈtʃɛsnʌt/	/ˈtʃɛsnʌt/	n			castaña						
9319	noz	a noz	/ˈnɔʃ/	/ˈnɔʃ/	sf		walnut	/ˈwɔlnʌt/	/ˈwɔːlnʌt/	n			nuez						
9320	banana	a banana	/bɐ.ˈna.nɐ/	/ba.ˈna.na/	sf		banana	/bəˈnænə/	/bəˈnɑːnə/	n			plátano						
9321	clementina	a clementina	/klẽ.mẽ.'ti.nɐ/	/kle.mẽ.'ti.na/	sf		clementine	/klɛmənˌtaɪn/	/klɛmənˌtiːn/	n			clementina						
9323	manga	a manga	/ˈmɐ̃.ɡɐ/	/ˈmɐ̃.ɡɐ/	sf		mango	/ˈmæŋɡoʊ/	/ˈmæŋɡəʊ/	n			mango						
9324	abacate	o abacate	/ɐ.bɐ.ˈka.tɨ/	/ɐ.ba.ˈka.tʃi/	sm		avocado	/ˌævəˈkɑdoʊ/	/ˌævəˈkɑːdəʊ/	n			aguacate						<img src="_avocado.jpg">
9325	kiwi	o kiwi	/ˈki.wi/	/ˈki.wi/	sm		kiwi	/ˈkiwi/	/ˈkiːwi/	n			kiwi						
9326	papaia	a papaia	/pɐ.ˈpa.i.ɐ/	/pɐ.ˈpa.i.ɐ/	sf		papaya	/pəˈpaɪə/	/pəˈpaɪə/	n			papaya						
9328	abacaxi	o abacaxi	/ɐ.bɐ.ˈka.ʃi/	/ɐ.ba.ˈka.ʃi/	sm		pineapple	/ˈpaɪnˌæpl/	/ˈpaɪnˌæpl̩/	n			piña						
9329	lima	a lima	/ˈli.mɐ/	/ˈli.mɐ/	sf		lime	/laɪm/	/laɪm/	n			lima						
9330	meloa	a meloa	/mɨ.ˈlo.ɐ/	/mi.ˈlo.ɐ/	sf		melon	/ˈmɛlən/	/ˈmɛlən/	n			melón						
